Portway,52.05798189999999,-0.6998671,0
Portway,52.057908,-0.6999191,0
Portway,52.0578539,-0.6999559,0
Portway,52.0577989,-0.6999896,0
Portway,52.0577674,-0.7000082,0
Portway,52.0577047,-0.7000151999999999,0
Portway,52.0772791,-0.7067126000000001,0
Portway,52.0772934,-0.7065448,0
Portway,52.0772992,-0.7064804,0
Portway,52.0773084,-0.7064228000000001,0
Portway,52.0773404,-0.7062712000000001,0
Portway,52.0773808,-0.7061155999999998,0
Portway,52.07742529999999,-0.7059492999999999,0
Portway,52.0774656,-0.7058114,0
Portway,52.0774978,-0.7057387999999999,0
Portway,52.0775291,-0.7056864999999999,0
Portway,52.07756619999999,-0.7056436,0
Portway,52.07764169999999,-0.7055599999999999,0
Portway,52.077395,-0.7053534,0
Portway,52.0773927,-0.7054463999999999,0
Portway,52.0773894,-0.7054846,0
Portway,52.0773836,-0.7055269,0
Portway,52.07737090000001,-0.7055805000000001,0
Portway,52.0773559,-0.7056417,0
Portway,52.0773094,-0.7057842999999999,0
Portway,52.07726739999999,-0.7059212000000001,0
Portway,52.07721550000001,-0.7060794000000001,0
Portway,52.0771647,-0.7062307999999999,0
Portway,52.0771331,-0.7063276000000001,0
Portway,52.0771024,-0.7064105000000001,0
Portway,52.0770556,-0.7065447,0
Tickford Roundabout,52.0768836,-0.7069784000000001,0
Tickford Roundabout,52.0768889,-0.7070062999999999,0
Tickford Roundabout,52.0768955,-0.7070334,0
Tickford Roundabout,52.0769035,-0.7070595,0
Tickford Roundabout,52.0769127,-0.7070845000000001,0
Tickford Roundabout,52.0769411,-0.7071404,0
Tickford Roundabout,52.07697590000001,-0.7071856,0
Tickford Roundabout,52.0770156,-0.7072182999999999,0
Tickford Roundabout,52.0770587,-0.7072369999999999,0
Tickford Roundabout,52.0771031,-0.7072409,0
Tickford Roundabout,52.0771471,-0.7072298,0
Tickford Roundabout,52.0771704,-0.7072176,0
Tickford Roundabout,52.0771832,-0.7072091000000001,0
Tickford Roundabout,52.0772218,-0.7071711000000001,0
Tickford Roundabout,52.0772477,-0.707134,0
Tickford Roundabout,52.0772695,-0.7070907000000001,0
Tickford Roundabout,52.0772869,-0.7070422,0
Tickford Roundabout,52.07729930000001,-0.7069898999999999,0
Tickford Roundabout,52.0773064,-0.706935,0
Tickford Roundabout,52.077308,-0.706879,0
Tickford Roundabout,52.0773066,-0.7068419000000001,0
Tickford Roundabout,52.0773037,-0.7068171,0
Tickford Roundabout,52.0772986,-0.7067868000000002,0
Tickford Roundabout,52.077296,-0.7067739000000001,0
Tickford Roundabout,52.0772934,-0.7067629,0
Tickford Roundabout,52.0772856,-0.7067340999999999,0
Tickford Roundabout,52.0772791,-0.7067126000000001,0
Tickford Roundabout,52.1016273,-0.6915261,0
Tickford Roundabout,52.1013911,-0.6916350999999999,0
Tickford Roundabout,52.10126470000001,-0.6916478,0
V11 Tongwell Street,52.026083,-0.6897848,0
V11 Tongwell Street,52.0259751,-0.6897909,0
V11 Tongwell Street,52.025826,-0.6897614,0
V11 Tongwell Street,52.0225031,-0.6880689,0
Browns Wood Roundabout,52.0185709,-0.6841598,0
Browns Wood Roundabout,52.018516,-0.6841626,0
Browns Wood Roundabout,52.01846449999999,-0.6841867,0
Browns Wood Roundabout,52.018426,-0.6842213,0
Browns Wood Roundabout,52.01837660000001,-0.6842978,0
Browns Wood Roundabout,52.0183469,-0.6843832,0
Browns Wood Roundabout,52.0183377,-0.6844305000000001,0
Browns Wood Roundabout,52.0183323,-0.6844857,0
Browns Wood Roundabout,52.01833429999999,-0.684568,0
Browns Wood Roundabout,52.01834769999999,-0.684647,0
Browns Wood Roundabout,52.0183931,-0.6847604,0
Browns Wood Roundabout,52.0184509,-0.6848299,0
Browns Wood Roundabout,52.01850530000001,-0.6848611,0
Browns Wood Roundabout,52.01856939999999,-0.6848674,0
Browns Wood Roundabout,52.01862180000001,-0.6848492,0
Browns Wood Roundabout,52.018674,-0.6848065,0
Browns Wood Roundabout,52.01871749999999,-0.6847424,0
Browns Wood Roundabout,52.0187387,-0.6846937,0
Browns Wood Roundabout,52.018764,-0.6845884,0
Browns Wood Roundabout,52.01876240000001,-0.6844268999999999,0
